제목,링크,출처,날짜,설명
Anglo American agrees $500m sale of nickel business,https://www.msn.com/en-gb/money/other/anglo-american-agrees-500m-sale-of-nickel-business/ar-AA1zgKo7,2주 전,날짜 없음,"MMG Singapore Resources, a subsidiary of Melbourne-based mining firm MMG, has agreed to buy the FTSE 100 group's nickel operations for $350million upfront."
Anglo American to sell nickel business for up to $500 million,http://www.msn.com/en-gb/money/other/anglo-american-to-sell-nickel-business-for-up-to-500-million/ar-AA1zgntY,2주 전,날짜 없음,"LONDON (Reuters) -Anglo American said on Tuesday it will sell its nickel business to a unit of Hong Kong-listed MMG Ltd for up to $500 million,..."
"This American Bison Coin Is Worth Over $1,000 – Here’s How to Spot It!",https://lkouniexam.in/this-american-bison-coin-is-worth-over-1000/,2주 전,날짜 없음,"This American Bison Coin Is Worth Over $1,000: The 2005 American Bison Nickel, part of the U.S. Mint's Westward Journey series, has gained significant..."
Nickel Rock Resources Inc. (BFF.V) (CVE:BFF) Stock Price Passes Below 50-Day Moving Average – Here’s What Happened,https://www.defenseworld.net/2025/02/18/nickel-rock-resources-inc-bff-v-cvebff-stock-price-passes-below-50-day-moving-average-heres-what-happened.html,2주 전,날짜 없음,Read Nickel Rock Resources Inc. (BFF.V) (CVE:BFF) Stock Price Passes Below 50-Day Moving Average – Here's What Happened at Defense World.
"Trump ""Fixed"" the Penny Problem But Now We Have a Nickel Problem",https://goldseek.com/article/trump-fixed-penny-problem-now-we-have-nickel-problem,2주 전,날짜 없음,"When you boil it all down, we don't really have a penny problem. We don't have a nickel problem. We have a money problem."
Live Nickel Prices Today • Nickel Spot and Futures Price,https://carboncredits.com/nickel-prices-today/,2일 전,날짜 없음,"Nickel Futures Pricing. Nickel futures are primarily traded on the London Metal Exchange (LME), the world's largest and most powerful market for electric metals..."
Nickel ore prices in Indonesia up 4% on Friday,https://steelnews.biz/nickel-ore-prices-in-indonesia-up-4pc-on-friday/,1주 전,날짜 없음,Prices for Indonesian nickel ore have risen again this week and the impact of Indonesias new foreign exchange control on natural resources.
"[Nickel Ore Market Weekly Review] Premiums for Indonesian Domestic Trade Laterite Nickel Ore Continue to Rise, but Growth Slows | SMM",https://news.metal.com/newscontent/103202647/[Nickel-Ore-Market-Weekly-Review]-Premiums-for-Indonesian-Domestic-Trade-Laterite-Nickel-Ore-Continue-to-Rise-but-Growth-Slows,1주 전,날짜 없음,"After Surging, Philippine Nickel Ore Prices Pulled Back and Fluctuated Downward. During the week, FOB prices of medium- to high-grade nickel ore from the..."
South Korean Battery Giants Roll Out Cost-Effective Mid-Nickel Technology to Meet Market Shift,http://koreabizwire.com/south-korean-battery-giants-roll-out-cost-effective-mid-nickel-technology-to-meet-market-shift/308271,4일 전,날짜 없음,"SEOUL, March 3 (Korea Bizwire) — South Korea's three major battery manufacturers are broadening their product lines with new mid-nickel batteries that..."
Indonesia’s Nickel Sector in Turmoil: Acquisition Proposal Amid Chinese Investor Bankruptcy Saga,https://chinaglobalsouth.com/2025/02/27/indonesias-nickel-sector-in-turmoil-acquisition-proposal-amid-chinas-investor-bankruptcy-saga/,1주 전,날짜 없음,"Trouble seems to be brewing in Indonesia's nickel sector. One of the nation's primary nickel smelters, PT Gunbuster Nickel Industry (GNI), is in an..."
Anglo American Sells Nickel Business for $500 Million,https://oilprice.com/Metals/Commodities/Anglo-American-Sells-Nickel-Business-for-500-Million.html,1주 전,날짜 없음,"Anglo American has agreed to sell its nickel business to MMG Resources for up to $500 million, signaling a shift in the nickel market and Anglo American's..."
"Ifishdeco books positive performance in 2024, targets nickel mining expansion",https://indonesiabusinesspost.com/3697/corporate-affairs/ifishdeco-books-positive-performance-in-2024-targets-nickel-mining-expansion,1주 전,날짜 없음,"Nickel mining company, PT Ifishdeco, has recorded positive performance throughout 2024, booking net sales of Rp972.71 billion (US$59.45 million) and net..."
Asia-Pacific's Unwrought Nickel Market to Grow at a CAGR of +1.9% by 2035,https://www.indexbox.io/blog/nickel-asia-pacific-market-overview-2024/,6일 전,날짜 없음,"Learn about the projected growth of the unwrought nickel market in Asia-Pacific over the next decade, driven by increasing demand."
First Atlantic Nickel share price soars on new discovery at Super Gulp,https://www.miningweekly.com/article/first-atlantic-nickel-share-price-soars-on-new-discovery-at-super-gulp-2025-02-27,1주 전,날짜 없음,The share price of First Atlantic Nickel surged 30% to C$0.32 a share on Wednesday following the announcement of a significant nickel discovery at its Super...
What Vale’s changing view of Canadian nickel asset might tell us about EV demand evolution,https://www.evinfocus.com/what-vales-changing-view-of-canadian-nickel-asset-might-tell-us-about-ev-demand-evolution/,1주 전,날짜 없음,"“What is good about the Thompson mine ore is it is primarily nickel, and there is not much other impurity in it.” So Gary Annett, the head of Manitoba..."
Philippines’ Nickel Export Ban and U.S. Tariffs: What’s Happening in the Nickel Market Now?,https://carboncredits.com/philippines-nickel-export-ban-and-u-s-tariffs-whats-happening-in-the-nickel-market-now/,1주 전,날짜 없음,"The Philippines proposed an export ban, and US tariffs add uncertainty to the nickel market. Can nickel prices rebound in this market?"
Philippine miner expands renewable energy business as nickel prices fall,https://asia.nikkei.com/Business/Companies/Philippine-miner-expands-renewable-energy-business-as-nickel-prices-fall,4일 전,날짜 없음,MANILA -- The Philippines' largest nickel ore miner is expanding its renewable energy business as it pushes to grow beyond core operations that have b.
Indonesia’s nickel boom is forcing its own smelters to shut down,https://www.businesstimes.com.sg/international/asean/indonesias-nickel-boom-forcing-its-own-smelters-shut-down,3일 전,날짜 없음,"INDONESIA'S sprawling nickel industry is creaking under the weight of its own success, as a production surge drags down prices and a shortage of ore forces..."
Indonesia’s nickel strategy proved to be a ‘great success’—but overcapacity and tech shifts could challenge Jakarta’s ‘downstreaming’ hopes,https://fortune.com/asia/2025/03/04/indonesia-nickel-exports-downstreaming-ev-battery/,3일 전,날짜 없음,"Indonesia exported just under $8 billion worth of nickel and its derivatives last year, 10-fold more than what it exported in 2020."
Nickel pig iron prices reach new record high for the year – Stainless Espresso,https://steelnews.biz/nickel-pig-iron-prices-new-record-high-for-the-year/,1주 전,날짜 없음,Nickel pig iron prices have risen continuously since the beginning of the year and have reached a new high today. US Executive Order targets copper imports.
[SMM In-Depth Analysis] New Regulations Again? Impact of Numerous New Indonesian Policies on the Nickel Market,https://www.metal.com/en/newscontent/103207666,3일 전,날짜 없음,"The Indonesian Ministry of Energy and Mineral Resources Announces New Industry Reference Prices, with New Policies Emerging One After Another."
China's Unwrought Nickel Market Expected to Grow with CAGR of +3.3% by 2035,https://www.indexbox.io/blog/nickel-china-market-overview-2024-1/,2일 전,날짜 없음,"Discover why the market for unwrought nickel is expected to see continued growth in China over the next decade, with market performance forecasted to..."
Nickel prices on SHFE and LME continue to rise,https://steelnews.biz/nickel-prices-on-shfe-and-lme-continue-to-rise/,2일 전,날짜 없음,Nickel prices on the European commodity exchange LME climbed to their highest level in six weeks yesterday. Economic recovery needs free markets and free...
Live Aluminum Prices Today • Nickel Spot and Futures Price,https://carboncredits.com/aluminum-prices-today/,1주 전,날짜 없음,"Aluminum Pricing. Aluminum is primarily traded on the London Metal Exchange (LME), the world's largest and most powerful market for electric metals like copper..."
Australia's Unwrought Nickel Market to Grow at a CAGR of 3.7% Through 2035,https://www.indexbox.io/blog/nickel-australia-market-overview-2024/,1일 전,날짜 없음,"Learn about the increasing demand for unwrought nickel in Australia and the projected market trends for the next decade, with a forecasted CAGR of +3.7% in..."
"European Union's Unwrought Nickel Market to Grow at 1.2% CAGR, Reaching 450K tons by 2035",https://www.indexbox.io/blog/nickel-european-union-market-overview-2024-1/,3일 전,날짜 없음,Learn about the growing demand for unwrought nickel in the European Union and how the market is expected to continue growing over the next decade.
Nickel Prices Analysis: The Impact of Geopolitics and Renewable Energy Shift,https://www.openpr.com/news/3887740/nickel-prices-analysis-the-impact-of-geopolitics-and-renewable,1주 전,날짜 없음,"North America Nickel Prices Movement Q4: Nickel Prices in United States: In the last year, the average price of nickel in the USA stood at 21,890 USD/MT,..."
"Africa's Unwrought Nickel Market Expected to Grow at CAGR of +1.6%, Reaching $11B by 2035",https://www.indexbox.io/blog/nickel-africa-market-overview-2024/,6일 전,날짜 없음,"The African market for unwrought nickel is poised for growth over the next decade, driven by increasing demand. Market performance is expected to expand..."
"Global Unwrought Nickel Market to Witness Steady Growth with a CAGR of +1.4% from 2024-2035, Reaching $104.7B",https://www.indexbox.io/blog/nickel-world-market-overview-2024-2/,1주 전,날짜 없음,"Learn about the expected growth in the global market for unwrought nickel over the next decade, driven by increasing demand worldwide."
United States's Nickel Market to Experience Slight Growth with +0.1% CAGR Over Next Decade,https://www.indexbox.io/blog/nickel-united-states-market-overview-2024-1/,1일 전,날짜 없음,"Discover the latest market trends in the United States nickel industry, with a forecasted increase in both volume and value over the next decade."
Rare 1866 Shield Nickel Could Be Worth a Fortune: Check If You Own One!,https://www.upexciseportal.in/rare-1866-shield-nickel-could-be-worth-a-fortune/,2일 전,날짜 없음,"The 1866 Shield Nickel could be worth a small fortune, with values ranging from $28 to over $17000, depending on its condition. This historic five-cent..."
Responsible production helping meet nickel demand,https://www.theglobeandmail.com/investing/adv/article-responsible-production-helping-meet-nickel-demand/,1주 전,날짜 없음,"With its hard, ductile properties, nickel has many uses, including for stainless steel, alloys and batteries. While nickel demand continues to rise,..."
China's Nickel and Lithium Accumulators Market to Reach 3B Units and $9.1B by 2035,https://www.indexbox.io/blog/nickel-and-lithium-accumulators-china-market-overview-2024/,6일 전,날짜 없음,"Learn about the expected growth of the nickel and lithium accumulator market in China, driven by rising demand. The market is forecasted to see a..."
